CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score
530012.0,1,21,13817.0,4,4,4
530013.0,6,53,37667.0,4,4,4
530014.0,9,15,9124.0,3,4,4
530015.0,47,1,324.0,2,1,1
530016.0,1,59,40170.0,4,4,4
530017.0,2,61,40395.0,4,4,4
530018.0,14,28,19715.0,3,4,4
530020.0,8,5,4766.0,3,3,3
530022.0,28,12,7271.0,2,4,4
530024.0,17,8,5024.0,3,3,3
530026.0,9,28,20193.0,3,4,4
530027.0,5,20,13353.0,4,4,4
530028.0,23,6,2918.0,2,3,3
530029.0,87,1,955.0,1,1,2
530032.0,4,21,14842.0,4,4,4
530035.0,8,1,1281.0,3,1,2
530040.0,3,16,9409.0,4,4,4
530041.0,9,29,19139.0,3,4,4
530043.0,10,7,7232.0,3,3,4
530044.0,2,17,15324.0,4,4,4
530045.0,2,22,16817.0,4,4,4
530046.0,8,43,30847.0,3,4,4
530047.0,4,14,11668.0,4,4,4
530048.0,6,28,21053.0,4,4,4
530049.0,51,1,999.0,2,1,2
530051.0,5,17,11231.0,4,4,4
530052.0,7,3,2383.0,3,3,3
531001.0,3,24,14389.0,4,4,4
531002.0,6,7,5637.0,4,3,3
531011.0,6,7,3202.0,4,3,3
531019.0,87,1,730.0,1,1,1
531020.0,17,6,3344.0,3,3,3
531021.0,23,6,4215.0,2,3,3
531022.0,47,1,1087.0,2,1,2
531023.0,58,1,759.0,1,1,1
531024.0,39,1,544.0,2,1,1
531027.0,62,1,1112.0,1,1,2
531031.0,1,2,1161.0,4,2,2
531033.0,88,1,561.0,1,1,1
531035.0,52,4,2333.0,1,3,3
531036.0,8,5,3065.0,3,3,3
531040.0,36,1,771.0,2,1,1
531055.0,58,5,3186.0,1,3,3
531061.0,42,1,376.0,2,1,1
531081.0,67,1,1213.0,1,1,2
531084.0,22,1,735.0,2,1,1
531085.0,76,1,471.0,1,1,1
531113.0,9,2,772.0,3,2,1
531116.0,24,5,3367.0,2,3,3
531126.0,2,3,2718.0,4,3,3
531151.0,41,1,967.0,2,1,2
531162.0,6,7,4395.0,4,3,3
531163.0,6,17,13004.0,4,4,4
531173.0,7,18,10884.0,3,4,4
532001.0,6,25,16701.0,4,4,4
532005.0,58,2,799.0,1,2,1
532123.0,15,1,301.0,3,1,1
532127.0,18,9,4520.0,3,4,3
532148.0,4,1,468.0,4,1,1
532168.0,9,4,3168.0,3,3,3
532185.0,55,1,492.0,1,1,1
532195.0,19,2,883.0,3,2,2
532201.0,4,5,2937.0,4,3,3
532212.0,89,1,377.0,1,1,1
532221.0,14,3,2071.0,3,3,3
532222.0,10,3,2008.0,3,3,3
532243.0,50,2,683.0,2,2,1
532264.0,63,2,1261.0,1,2,2
532284.0,48,1,1099.0,2,1,2
532292.0,6,1,468.0,4,1,1
532312.0,76,3,3339.0,1,3,3
532401.0,69,1,1213.0,1,1,2
532402.0,81,4,3152.0,1,3,3
532403.0,24,1,301.0,2,1,1
532406.0,84,1,715.0,1,1,1
532421.0,8,3,1652.0,3,3,2
532427.0,27,1,376.0,2,1,1
532440.0,57,2,992.0,1,2,2
532443.0,76,1,442.0,1,1,1
532455.0,73,1,653.0,1,1,1
532459.0,10,1,499.0,3,1,1
532484.0,88,2,1560.0,1,2,2
533001.0,10,12,7934.0,3,4,4
533002.0,4,15,9080.0,4,4,4
533003.0,5,37,33227.0,4,4,4
533004.0,17,18,16285.0,3,4,4
533005.0,1,21,14707.0,4,4,4
533006.0,5,11,6973.0,4,4,4
533016.0,26,4,3321.0,2,3,3
533101.0,2,39,25695.0,4,4,4
533102.0,11,8,4683.0,3,3,3
533103.0,5,24,16778.0,4,4,4
533104.0,23,10,7693.0,2,4,4
533105.0,4,13,6650.0,4,4,4
533106.0,13,6,4035.0,3,3,3
533107.0,18,4,2562.0,3,3,3
533124.0,17,2,1911.0,3,2,2
533125.0,29,6,2986.0,2,3,3
533126.0,30,2,1724.0,2,2,2
533201.0,9,12,7408.0,3,4,4
533210.0,5,2,1526.0,4,2,2
533211.0,12,1,458.0,3,1,1
533212.0,74,1,612.0,1,1,1
533216.0,52,1,432.0,1,1,1
533217.0,39,1,561.0,2,1,1
533220.0,77,1,725.0,1,1,1
533221.0,49,2,1210.0,2,2,2
533222.0,18,3,903.0,3,3,2
533223.0,43,2,1456.0,2,2,2
533229.0,77,1,597.0,1,1,1
533233.0,64,2,1174.0,1,2,2
533235.0,59,1,375.0,1,1,1
533236.0,65,1,721.0,1,1,1
533238.0,22,2,886.0,2,2,2
533240.0,89,1,399.0,1,1,1
533242.0,51,1,988.0,2,1,2
533244.0,19,3,2326.0,3,3,3
533247.0,43,1,881.0,2,1,2
533248.0,85,1,399.0,1,1,1
533249.0,70,1,1186.0,1,1,2
533250.0,27,1,999.0,2,1,2
533251.0,17,2,1013.0,3,2,2
533252.0,25,1,1610.0,2,1,2
533254.0,19,1,999.0,3,1,2
533255.0,66,2,1843.0,1,2,2
533261.0,24,1,471.0,2,1,1
533262.0,44,2,1380.0,2,2,2
533263.0,7,1,329.0,3,1,1
533264.0,16,2,918.0,3,2,2
533286.0,60,4,2648.0,1,3,3
533287.0,35,2,1206.0,2,2,2
533288.0,6,9,4723.0,4,4,3
533291.0,33,2,2408.0,2,2,3
533292.0,28,1,940.0,2,1,2
533293.0,86,2,1222.0,1,2,2
533296.0,59,2,950.0,1,2,2
533305.0,16,1,666.0,3,1,1
533307.0,11,2,1264.0,3,2,2
533308.0,17,7,4842.0,3,3,3
533340.0,23,1,824.0,2,1,2
533342.0,5,14,10775.0,4,4,4
533343.0,19,1,579.0,3,1,1
533344.0,15,2,867.0,3,2,2
533345.0,8,3,1375.0,3,3,2
533401.0,12,13,8588.0,3,4,4
533406.0,55,2,1739.0,1,2,2
533407.0,25,1,558.0,2,1,1
533429.0,6,5,3076.0,4,3,3
533432.0,12,1,702.0,3,1,1
533435.0,12,4,3745.0,3,3,3
533437.0,3,5,3130.0,4,3,3
533440.0,6,3,1633.0,4,3,2
533445.0,17,1,845.0,3,1,2
533447.0,29,2,1117.0,2,2,2
533450.0,84,3,2138.0,1,3,3
533462.0,22,1,399.0,2,1,1
533463.0,67,1,758.0,1,1,1
533464.0,50,2,798.0,2,2,1
534001.0,9,20,12089.0,3,4,4
534002.0,3,16,13282.0,4,4,4
534003.0,33,5,3391.0,2,3,3
534004.0,60,1,771.0,1,1,1
534005.0,24,6,5396.0,2,3,3
534006.0,19,3,1385.0,3,3,2
534007.0,15,9,6518.0,3,4,4
534101.0,11,10,6307.0,3,4,4
534102.0,30,4,3297.0,2,3,3
534111.0,14,1,771.0,3,1,1
534122.0,84,1,399.0,1,1,1
534123.0,23,2,891.0,2,2,2
534134.0,63,2,1374.0,1,2,2
534145.0,30,1,999.0,2,1,2
534156.0,42,1,1499.0,2,1,2
534166.0,6,2,1013.0,4,2,2
534176.0,43,1,1957.0,2,1,3
534198.0,12,1,368.0,3,1,1
534199.0,88,1,399.0,1,1,1
534201.0,3,12,7292.0,4,4,4
534202.0,10,24,18960.0,3,4,4
534204.0,38,2,1684.0,2,2,2
534207.0,49,1,324.0,2,1,1
534208.0,8,2,717.0,3,2,1
534210.0,29,1,735.0,2,1,1
534211.0,12,14,8462.0,3,4,4
534216.0,35,2,1188.0,2,2,2
534235.0,35,3,2132.0,2,3,3
534239.0,2,5,2948.0,4,3,3
534244.0,22,2,1524.0,2,2,2
534250.0,62,2,858.0,1,2,2
534260.0,2,12,8124.0,4,4,4
534266.0,90,1,599.0,1,1,1
534275.0,4,9,7088.0,4,4,4
534280.0,38,1,885.0,2,1,2
534281.0,82,1,348.0,1,1,1
534301.0,23,3,1708.0,2,3,2
534305.0,66,1,744.0,1,1,1
534312.0,22,9,6465.0,2,4,4
534313.0,16,6,4607.0,3,3,3
534316.0,20,1,1075.0,3,1,2
534318.0,32,1,359.0,2,1,1
534320.0,4,3,2106.0,4,3,3
534326.0,50,1,599.0,2,1,1
534328.0,64,1,495.0,1,1,1
534330.0,67,1,435.0,1,1,1
534340.0,63,1,442.0,1,1,1
534342.0,19,4,2196.0,3,3,3
534350.0,16,5,1794.0,3,3,2
534401.0,48,1,721.0,2,1,1
534406.0,1,3,1882.0,4,3,2
534425.0,2,5,4499.0,4,3,3
534426.0,33,2,922.0,2,2,2
534437.0,18,3,1854.0,3,3,2
534447.0,6,10,6152.0,4,4,4
534448.0,64,1,721.0,1,1,1
534450.0,79,2,1160.0,1,2,2
534451.0,61,1,329.0,1,1,1
534452.0,77,2,1159.0,1,2,2
534456.0,74,1,459.0,1,1,1
534460.0,8,3,1430.0,3,3,2
534462.0,30,2,869.0,2,2,2
534467.0,51,1,359.0,2,1,1
535001.0,19,12,10141.0,3,4,4
535002.0,3,36,24692.0,4,4,4
535003.0,3,16,8278.0,4,4,4
535004.0,61,1,568.0,1,1,1
535005.0,2,7,4403.0,4,3,3
535006.0,53,1,339.0,1,1,1
535101.0,74,1,586.0,1,1,1
535128.0,23,2,1238.0,2,2,2
535145.0,62,2,2214.0,1,2,3
535183.0,5,1,399.0,4,1,1
535215.0,18,1,635.0,3,1,1
535216.0,64,5,3974.0,1,3,3
535217.0,35,2,938.0,2,2,2
535260.0,86,1,376.0,1,1,1
535270.0,33,1,967.0,2,1,2
535463.0,65,1,922.0,1,1,2
535501.0,10,6,4126.0,3,3,3
535522.0,13,1,852.0,3,1,2
535523.0,6,1,735.0,4,1,1
535525.0,5,2,852.0,4,2,2
535526.0,29,1,899.0,2,1,2
535546.0,6,1,487.0,4,1,1
535547.0,17,1,345.0,3,1,1
535558.0,23,4,2954.0,2,3,3
535568.0,54,1,487.0,1,1,1
535578.0,58,1,1338.0,1,1,2
535580.0,68,1,399.0,1,1,1
535591.0,11,6,3296.0,3,3,3
560001.0,1,46,32361.0,4,4,4
560002.0,3,29,17779.0,4,4,4
560003.0,3,67,49607.0,4,4,4
560004.0,2,71,49407.0,4,4,4
560005.0,1,56,37829.0,4,4,4
560006.0,6,17,12456.0,4,4,4
560007.0,46,1,999.0,2,1,2
560008.0,2,98,67492.0,4,4,4
560009.0,8,2,4644.0,3,2,3
560010.0,2,76,49628.0,4,4,4
560011.0,13,29,21269.0,3,4,4
560012.0,4,13,8627.0,4,4,4
560013.0,1,47,32201.0,4,4,4
560014.0,2,6,3659.0,4,3,3
560015.0,3,39,27133.0,4,4,4
560016.0,1,270,186703.0,4,4,4
560017.0,1,130,86074.0,4,4,4
560018.0,12,27,20612.0,3,4,4
560019.0,7,41,27485.0,3,4,4
560020.0,21,24,16409.0,2,4,4
560021.0,2,39,27800.0,4,4,4
560022.0,1,69,45997.0,4,4,4
560023.0,10,40,26925.0,3,4,4
560024.0,4,104,75637.0,4,4,4
560025.0,3,39,30174.0,4,4,4
560026.0,1,27,15786.0,4,4,4
560027.0,2,51,35202.0,4,4,4
560028.0,1,32,23812.0,4,4,4
560029.0,2,97,68213.0,4,4,4
560030.0,1,38,26830.0,4,4,4
560032.0,1,157,113628.0,4,4,4
560033.0,1,60,44099.0,4,4,4
560034.0,6,84,59382.0,4,4,4
560035.0,1,276,193518.0,4,4,4
560036.0,3,186,122160.0,4,4,4
560037.0,1,525,369255.0,4,4,4
560038.0,5,66,55798.0,4,4,4
560039.0,8,19,11062.0,3,4,4
560040.0,2,90,57432.0,4,4,4
560041.0,2,39,26603.0,4,4,4
560042.0,3,21,15577.0,4,4,4
560043.0,2,418,287797.0,4,4,4
560044.0,13,1,345.0,3,1,1
560045.0,1,71,46166.0,4,4,4
560046.0,1,37,25911.0,4,4,4
560047.0,2,82,56330.0,4,4,4
560048.0,2,212,158199.0,4,4,4
560049.0,1,163,115478.0,4,4,4
560050.0,2,68,48386.0,4,4,4
560051.0,1,12,8777.0,4,4,4
560052.0,7,19,15133.0,3,4,4
560053.0,14,14,12228.0,3,4,4
560054.0,3,83,59784.0,4,4,4
560055.0,1,26,20155.0,4,4,4
560056.0,5,77,50660.0,4,4,4
560057.0,10,42,31236.0,3,4,4
560058.0,3,46,32043.0,4,4,4
560059.0,3,28,20848.0,4,4,4
560060.0,2,101,73637.0,4,4,4
560061.0,1,211,141436.0,4,4,4
560062.0,1,213,150983.0,4,4,4
560063.0,9,15,8534.0,3,4,4
560064.0,2,323,228499.0,4,4,4
560065.0,1,27,18042.0,4,4,4
560066.0,1,405,282560.0,4,4,4
560067.0,1,293,205959.0,4,4,4
560068.0,1,524,375683.0,4,4,4
560069.0,5,14,7797.0,4,4,4
560070.0,2,88,62137.0,4,4,4
560071.0,5,43,27198.0,4,4,4
560072.0,2,100,66303.0,4,4,4
560073.0,2,73,47256.0,4,4,4
560074.0,8,16,9850.0,3,4,4
560075.0,7,130,91964.0,3,4,4
560076.0,1,476,330703.0,4,4,4
560077.0,1,195,142163.0,4,4,4
560078.0,1,368,252099.0,4,4,4
560079.0,2,101,66995.0,4,4,4
560080.0,1,16,13658.0,4,4,4
560081.0,26,4,2190.0,2,3,3
560082.0,5,47,31115.0,4,4,4
560083.0,6,95,63968.0,4,4,4
560084.0,2,89,60597.0,4,4,4
560085.0,1,179,124476.0,4,4,4
560086.0,1,61,50357.0,4,4,4
560087.0,1,196,138751.0,4,4,4
560088.0,37,1,641.0,2,1,1
560089.0,12,9,4432.0,3,4,3
560090.0,4,34,21873.0,4,4,4
560091.0,2,128,88518.0,4,4,4
560092.0,7,76,51433.0,3,4,4
560093.0,4,130,89455.0,4,4,4
560094.0,1,101,75705.0,4,4,4
560095.0,1,62,45282.0,4,4,4
560096.0,2,44,27716.0,4,4,4
560097.0,1,180,118006.0,4,4,4
560098.0,1,124,85234.0,4,4,4
560099.0,3,115,80489.0,4,4,4
560100.0,1,413,287430.0,4,4,4
560102.0,1,306,229805.0,4,4,4
560103.0,1,253,190340.0,4,4,4
560104.0,5,18,12745.0,4,4,4
560105.0,8,50,32950.0,3,4,4
560107.0,27,2,992.0,2,2,2
560108.0,3,4,2545.0,4,3,3
560109.0,19,13,7412.0,3,4,4
560110.0,16,5,2568.0,3,3,3
561101.0,31,3,1584.0,2,3,2
561202.0,34,1,852.0,2,1,2
561203.0,9,20,14559.0,3,4,4
561205.0,17,4,2966.0,3,3,3
561207.0,20,3,2056.0,3,3,3
561208.0,37,5,4425.0,2,3,3
561209.0,19,3,1673.0,3,3,2
561228.0,33,1,771.0,2,1,1
562101.0,10,8,4198.0,3,3,3
562102.0,2,3,1928.0,4,3,2
562103.0,35,1,666.0,2,1,1
562104.0,7,2,1656.0,3,2,2
562105.0,26,3,3841.0,2,3,3
562106.0,6,32,22187.0,4,4,4
562107.0,7,38,29636.0,3,4,4
562109.0,23,6,3868.0,2,3,3
562110.0,6,23,14892.0,4,4,4
562111.0,49,5,2894.0,2,3,3
562112.0,39,2,986.0,2,2,2
562114.0,1,50,30876.0,4,4,4
562117.0,7,8,3966.0,3,3,3
562120.0,33,3,1886.0,2,3,2
562122.0,33,3,2143.0,2,3,3
562123.0,3,39,25280.0,4,4,4
562125.0,5,85,59330.0,4,4,4
562127.0,73,1,484.0,1,1,1
562129.0,28,3,1431.0,2,3,2
562130.0,17,3,2143.0,3,3,3
562135.0,70,2,775.0,1,2,1
562138.0,29,1,382.0,2,1,1
562149.0,20,13,10764.0,3,4,4
562157.0,9,16,10322.0,3,4,4
562159.0,33,5,3603.0,2,3,3
562160.0,41,3,2112.0,2,3,3
562162.0,15,7,4939.0,3,3,3
562163.0,58,1,694.0,1,1,1
562164.0,89,1,379.0,1,1,1
563101.0,8,24,12116.0,3,4,4
563114.0,5,5,3060.0,4,3,3
563115.0,8,6,4310.0,3,3,3
563116.0,28,1,449.0,2,1,1
563117.0,6,1,1125.0,4,1,2
563118.0,10,1,301.0,3,1,1
563120.0,22,4,2395.0,2,3,3
563121.0,83,1,459.0,1,1,1
563122.0,24,18,10188.0,2,4,4
563123.0,28,1,1125.0,2,1,2
563125.0,2,9,4915.0,4,4,3
563128.0,72,1,788.0,1,1,1
563130.0,15,4,2710.0,3,3,3
563131.0,5,6,6044.0,4,3,3
563135.0,9,4,2854.0,3,3,3
563137.0,65,1,517.0,1,1,1
563160.0,81,1,859.0,1,1,2
570001.0,15,10,6184.0,3,4,4
570002.0,6,14,9881.0,4,4,4
570003.0,15,4,3292.0,3,3,3
570004.0,1,12,8211.0,4,4,4
570006.0,19,4,2375.0,3,3,3
570007.0,4,12,8878.0,4,4,4
570008.0,2,32,20725.0,4,4,4
570009.0,7,23,17777.0,3,4,4
570010.0,2,8,3972.0,4,3,3
570011.0,2,15,10517.0,4,4,4
570012.0,26,6,4560.0,2,3,3
570014.0,32,3,1887.0,2,3,2
570015.0,17,11,7346.0,3,4,4
570016.0,1,24,17326.0,4,4,4
570017.0,4,41,27455.0,4,4,4
570018.0,3,9,5711.0,4,4,3
570019.0,18,25,16044.0,3,4,4
570020.0,5,17,13352.0,4,4,4
570021.0,32,4,2642.0,2,3,3
570022.0,3,29,18591.0,4,4,4
570023.0,2,56,46520.0,4,4,4
570024.0,81,1,788.0,1,1,1
570026.0,9,17,9956.0,3,4,4
570027.0,16,1,376.0,3,1,1
570028.0,46,7,4613.0,2,3,3
570029.0,49,8,5749.0,2,3,3
570030.0,59,4,2244.0,1,3,3
570032.0,76,1,499.0,1,1,1
570034.0,59,1,759.0,1,1,1
571104.0,8,2,1212.0,3,2,2
571105.0,1,8,4766.0,4,3,3
571107.0,85,1,545.0,1,1,1
571110.0,76,1,654.0,1,1,1
571111.0,2,8,5790.0,4,3,3
571114.0,10,2,1616.0,3,2,2
571115.0,60,1,399.0,1,1,1
571122.0,22,3,1235.0,2,3,2
571123.0,50,1,1072.0,2,1,2
571124.0,43,5,3353.0,2,3,3
571127.0,17,2,1296.0,3,2,2
571128.0,36,1,631.0,2,1,1
571130.0,10,3,1657.0,3,3,2
571187.0,60,1,399.0,1,1,1
571201.0,9,26,13422.0,3,4,4
571211.0,51,2,1230.0,2,2,2
571213.0,42,4,2705.0,2,3,3
571214.0,12,2,1167.0,3,2,2
571216.0,34,4,2648.0,2,3,3
571217.0,31,1,518.0,2,1,1
571218.0,24,10,6572.0,2,4,4
571219.0,90,1,315.0,1,1,1
571232.0,77,1,459.0,1,1,1
571234.0,3,9,5189.0,4,4,3
571235.0,4,2,2499.0,4,2,3
571236.0,15,3,1893.0,3,3,2
571237.0,73,3,1586.0,1,3,2
571247.0,64,1,399.0,1,1,1
571248.0,72,1,641.0,1,1,1
571250.0,64,1,517.0,1,1,1
571251.0,89,1,589.0,1,1,1
571252.0,87,1,365.0,1,1,1
571253.0,50,2,1807.0,2,2,2
571301.0,64,5,4976.0,1,3,3
571302.0,65,1,1398.0,1,1,2
571313.0,1,13,8529.0,4,4,4
571316.0,88,1,339.0,1,1,1
571401.0,5,26,16985.0,4,4,4
571402.0,43,1,1133.0,2,1,2
571403.0,5,2,706.0,4,2,1
571404.0,26,2,1296.0,2,2,2
571419.0,90,1,715.0,1,1,1
571422.0,33,3,2555.0,2,3,3
571426.0,26,4,3031.0,2,3,3
571428.0,13,5,2663.0,3,3,3
571429.0,60,2,970.0,1,2,2
571430.0,59,2,870.0,1,2,2
571432.0,16,1,735.0,3,1,1
571434.0,9,1,416.0,3,1,1
571438.0,47,1,471.0,2,1,1
571439.0,37,2,1282.0,2,2,2
571440.0,63,2,2112.0,1,2,3
571448.0,23,6,4539.0,2,3,3
571463.0,79,1,399.0,1,1,1
571477.0,21,1,735.0,2,1,1
571478.0,78,1,399.0,1,1,1
571602.0,9,2,1898.0,3,2,2
571606.0,39,1,1648.0,2,1,2
571607.0,23,2,1638.0,2,2,2
571617.0,48,2,1502.0,2,2,2
571807.0,6,1,699.0,4,1,1
572101.0,3,7,4570.0,4,3,3
572102.0,8,44,29991.0,3,4,4
572103.0,2,17,12581.0,4,4,4
572104.0,2,20,17912.0,4,4,4
572105.0,8,3,1391.0,3,3,2
572106.0,22,11,8059.0,2,4,4
572107.0,5,5,3730.0,4,3,3
572114.0,14,1,645.0,3,1,1
572115.0,86,2,637.0,1,2,1
572116.0,88,1,688.0,1,1,1
572117.0,63,1,399.0,1,1,1
572118.0,2,2,858.0,4,2,2
572121.0,76,2,694.0,1,2,1
572130.0,87,1,698.0,1,1,1
572132.0,57,1,534.0,1,1,1
572137.0,82,1,885.0,1,1,2
572138.0,63,1,597.0,1,1,1
572201.0,9,6,3832.0,3,3,3
572214.0,15,2,1295.0,3,2,2
572216.0,72,1,751.0,1,1,1
572218.0,87,1,627.0,1,1,1
572227.0,23,2,1133.0,2,2,2
573102.0,37,1,387.0,2,1,1
573103.0,7,7,5885.0,3,3,3
573112.0,59,2,1411.0,1,2,2
573115.0,34,2,1574.0,2,2,2
573116.0,19,2,927.0,3,2,2
573121.0,77,1,692.0,1,1,1
573125.0,65,1,599.0,1,1,1
573134.0,49,3,2357.0,2,3,3
573201.0,1,45,33259.0,4,4,4
573202.0,29,2,1604.0,2,2,2
573211.0,23,4,2931.0,2,3,3
573213.0,73,2,1392.0,1,2,2
573214.0,27,1,799.0,2,1,1
574101.0,23,1,292.0,2,1,1
574102.0,10,1,416.0,3,1,1
574103.0,33,2,1339.0,2,2,2
574104.0,2,17,10524.0,4,4,4
574105.0,9,6,6546.0,3,3,4
574106.0,39,4,4089.0,2,3,3
574108.0,87,2,2165.0,1,2,3
574110.0,22,3,1265.0,2,3,2
574111.0,18,3,1213.0,3,3,2
574114.0,72,1,442.0,1,1,1
574115.0,50,2,1095.0,2,2,2
574116.0,20,3,2657.0,3,3,3
574117.0,8,2,1110.0,3,2,2
574118.0,2,6,3923.0,4,3,3
574119.0,24,1,435.0,2,1,1
574122.0,10,4,3655.0,3,3,3
574141.0,67,5,3447.0,1,3,3
574142.0,20,7,5147.0,3,3,3
574143.0,76,4,2685.0,1,3,3
574144.0,17,4,2397.0,3,3,3
574145.0,13,1,380.0,3,1,1
574146.0,12,3,1741.0,3,3,2
574150.0,3,7,3941.0,4,3,3
574151.0,20,6,3059.0,3,3,3
574153.0,3,1,1163.0,4,1,2
574154.0,4,4,3323.0,4,3,3
574197.0,82,1,399.0,1,1,1
574199.0,5,5,2389.0,4,3,3
574201.0,33,7,4657.0,2,3,3
574202.0,16,6,5071.0,3,3,3
574203.0,19,5,3161.0,3,3,3
574210.0,21,2,857.0,2,2,2
574211.0,7,9,6954.0,3,4,4
574212.0,78,1,463.0,1,1,1
574216.0,27,2,846.0,2,2,2
574217.0,67,1,625.0,1,1,1
574219.0,3,6,4240.0,4,3,3
574220.0,82,1,299.0,1,1,1
574221.0,9,2,1581.0,3,2,2
574224.0,61,2,1183.0,1,2,2
574226.0,22,1,521.0,2,1,1
574227.0,8,15,9113.0,3,4,4
574229.0,21,6,3826.0,2,3,3
574230.0,70,1,499.0,1,1,1
574231.0,2,5,3258.0,4,3,3
574232.0,68,2,3296.0,1,2,3
574234.0,79,2,1188.0,1,2,2
574236.0,59,2,960.0,1,2,2
574239.0,5,8,6945.0,4,3,4
574240.0,21,2,791.0,2,2,1
574241.0,32,2,1460.0,2,2,2
574243.0,57,2,1979.0,1,2,3
574244.0,78,2,1547.0,1,2,2
574253.0,6,3,2561.0,4,3,3
574259.0,69,1,487.0,1,1,1
574260.0,21,3,2164.0,2,3,3
574265.0,10,2,1950.0,3,2,3
574267.0,14,1,345.0,3,1,1
574279.0,63,1,1149.0,1,1,2
574323.0,66,3,2628.0,1,3,3
574327.0,16,3,2170.0,3,3,3
575001.0,4,36,25933.0,4,4,4
575002.0,5,48,32108.0,4,4,4
575003.0,5,34,22850.0,4,4,4
575004.0,5,21,15434.0,4,4,4
575005.0,2,14,9806.0,4,4,4
575006.0,1,61,50383.0,4,4,4
575007.0,14,14,10459.0,3,4,4
575008.0,3,26,19982.0,4,4,4
575010.0,87,1,542.0,1,1,1
575011.0,5,1,799.0,4,1,1
575013.0,22,6,4191.0,2,3,3
575014.0,1,13,9541.0,4,4,4
575015.0,6,11,6852.0,4,4,4
575016.0,10,4,2291.0,3,3,3
575017.0,16,3,1843.0,3,3,2
575018.0,6,19,14337.0,4,4,4
575019.0,3,14,10577.0,4,4,4
575020.0,14,10,5547.0,3,4,3
575022.0,36,4,2905.0,2,3,3
575023.0,53,1,435.0,1,1,1
575025.0,17,3,1716.0,3,3,2
575026.0,18,1,1091.0,3,1,2
575028.0,12,6,3299.0,3,3,3
575029.0,62,3,1196.0,1,3,2
575030.0,17,6,3892.0,3,3,3
576101.0,1,36,24015.0,4,4,4
576102.0,8,10,8378.0,3,4,4
576103.0,47,3,3228.0,2,3,3
576104.0,3,44,31019.0,4,4,4
576105.0,2,9,6993.0,4,4,4
576106.0,6,4,1687.0,4,3,2
576107.0,9,5,2837.0,3,3,3
576108.0,2,3,2005.0,4,3,3
576111.0,2,2,1465.0,4,2,2
576112.0,40,2,1208.0,2,2,2
576113.0,57,3,1638.0,1,3,2
576114.0,31,3,1974.0,2,3,3
576115.0,51,3,1810.0,2,3,2
576117.0,34,4,2161.0,2,3,3
576120.0,25,2,1559.0,2,2,2
576121.0,69,1,788.0,1,1,1
576122.0,26,1,518.0,2,1,1
576124.0,40,1,675.0,2,1,1
576201.0,13,9,6867.0,3,4,4
576210.0,83,1,696.0,1,1,1
576212.0,22,2,885.0,2,2,2
576213.0,9,7,4463.0,3,3,3
576214.0,20,1,799.0,3,1,1
576215.0,51,1,338.0,2,1,1
576219.0,77,1,429.0,1,1,1
576220.0,27,3,1996.0,2,3,3
576221.0,49,3,2629.0,2,3,3
576222.0,14,1,380.0,3,1,1
576223.0,74,1,599.0,1,1,1
576225.0,41,1,346.0,2,1,1
576226.0,17,1,292.0,3,1,1
576227.0,64,1,487.0,1,1,1
576229.0,18,1,345.0,3,1,1
576230.0,89,1,969.0,1,1,2
576231.0,31,2,1253.0,2,2,2
576235.0,2,4,2377.0,4,3,3
576283.0,74,2,841.0,1,2,2
577001.0,20,2,1890.0,3,2,2
577002.0,6,13,7020.0,4,4,4
577003.0,36,2,1808.0,2,2,2
577004.0,9,35,25389.0,3,4,4
577005.0,10,12,7996.0,3,4,4
577006.0,8,2,1292.0,3,2,2
577101.0,3,27,20869.0,4,4,4
577102.0,14,6,5323.0,3,3,3
577112.0,12,3,1722.0,3,3,2
577113.0,64,2,1115.0,1,2,2
577116.0,53,1,851.0,1,1,2
577123.0,39,2,834.0,2,2,2
577124.0,16,1,654.0,3,1,1
577126.0,47,2,1207.0,2,2,2
577129.0,23,2,1710.0,2,2,2
577130.0,27,1,471.0,2,1,1
577132.0,10,6,4558.0,3,3,3
577134.0,14,1,1186.0,3,1,2
577135.0,18,1,666.0,3,1,1
577136.0,85,1,389.0,1,1,1
577139.0,21,5,2161.0,2,3,3
577145.0,57,1,442.0,1,1,1
577175.0,74,1,737.0,1,1,1
577181.0,86,1,481.0,1,1,1
577201.0,4,41,26542.0,4,4,4
577202.0,2,3,1497.0,4,3,2
577203.0,26,5,2837.0,2,3,3
577204.0,2,18,12676.0,4,4,4
577205.0,28,11,8435.0,2,4,4
577211.0,36,1,631.0,2,1,1
577213.0,44,1,721.0,2,1,1
577214.0,87,1,426.0,1,1,1
577215.0,86,1,561.0,1,1,1
577217.0,6,1,612.0,4,1,1
577219.0,42,1,736.0,2,1,1
577221.0,54,1,1442.0,1,1,2
577225.0,3,1,458.0,4,1,1
577226.0,68,1,442.0,1,1,1
577227.0,34,4,4940.0,2,3,3
577228.0,22,9,6031.0,2,4,3
577230.0,34,1,899.0,2,1,2
577233.0,11,1,688.0,3,1,1
577301.0,2,13,7822.0,4,4,4
577401.0,3,17,10576.0,4,4,4
577414.0,26,2,1234.0,2,2,2
577418.0,88,2,1292.0,1,2,2
577422.0,68,1,597.0,1,1,1
577423.0,59,1,353.0,1,1,1
577424.0,33,1,791.0,2,1,1
577426.0,2,3,1811.0,4,3,2
577427.0,40,2,1113.0,2,2,2
