CustomerID,Recency,Frequency,Monetary
534452.0,77,2,1159.0
534456.0,74,1,459.0
534460.0,8,3,1430.0
534462.0,30,2,869.0
534467.0,51,1,359.0
535001.0,19,12,10141.0
535002.0,3,36,24692.0
535003.0,3,16,8278.0
535004.0,61,1,568.0
535005.0,2,7,4403.0
535006.0,53,1,339.0
535101.0,74,1,586.0
535128.0,23,2,1238.0
535145.0,62,2,2214.0
535183.0,5,1,399.0
535215.0,18,1,635.0
535216.0,64,5,3974.0
535217.0,35,2,938.0
535260.0,86,1,376.0
535270.0,33,1,967.0
535463.0,65,1,922.0
535501.0,10,6,4126.0
535522.0,13,1,852.0
535523.0,6,1,735.0
535525.0,5,2,852.0
535526.0,29,1,899.0
535546.0,6,1,487.0
535547.0,17,1,345.0
535558.0,23,4,2954.0
535568.0,54,1,487.0
535578.0,58,1,1338.0
535580.0,68,1,399.0
535591.0,11,6,3296.0
560001.0,1,46,32361.0
560002.0,3,29,17779.0
560003.0,3,67,49607.0
560004.0,2,71,49407.0
560005.0,1,56,37829.0
560006.0,6,17,12456.0
560007.0,46,1,999.0
560008.0,2,98,67492.0
560009.0,8,2,4644.0
560010.0,2,76,49628.0
560011.0,13,29,21269.0
560012.0,4,13,8627.0
560013.0,1,47,32201.0
560014.0,2,6,3659.0
560015.0,3,39,27133.0
560016.0,1,270,186703.0
560017.0,1,130,86074.0
560018.0,12,27,20612.0
560019.0,7,41,27485.0
560020.0,21,24,16409.0
560021.0,2,39,27800.0
560022.0,1,69,45997.0
560023.0,10,40,26925.0
560024.0,4,104,75637.0
560025.0,3,39,30174.0
560026.0,1,27,15786.0
560027.0,2,51,35202.0
560028.0,1,32,23812.0
560029.0,2,97,68213.0
560030.0,1,38,26830.0
560032.0,1,157,113628.0
560033.0,1,60,44099.0
560034.0,6,84,59382.0
560035.0,1,276,193518.0
560036.0,3,186,122160.0
560037.0,1,525,369255.0
560038.0,5,66,55798.0
560039.0,8,19,11062.0
560040.0,2,90,57432.0
560041.0,2,39,26603.0
560042.0,3,21,15577.0
560043.0,2,418,287797.0
560044.0,13,1,345.0
560045.0,1,71,46166.0
560046.0,1,37,25911.0
560047.0,2,82,56330.0
560048.0,2,212,158199.0
560049.0,1,163,115478.0
560050.0,2,68,48386.0
560051.0,1,12,8777.0
560052.0,7,19,15133.0
560053.0,14,14,12228.0
560054.0,3,83,59784.0
560055.0,1,26,20155.0
560056.0,5,77,50660.0
560057.0,10,42,31236.0
560058.0,3,46,32043.0
560059.0,3,28,20848.0
560060.0,2,101,73637.0
560061.0,1,211,141436.0
560062.0,1,213,150983.0
560063.0,9,15,8534.0
560064.0,2,323,228499.0
560065.0,1,27,18042.0
560066.0,1,405,282560.0
560067.0,1,293,205959.0
560068.0,1,524,375683.0
560069.0,5,14,7797.0
560070.0,2,88,62137.0
560071.0,5,43,27198.0
560072.0,2,100,66303.0
560073.0,2,73,47256.0
560074.0,8,16,9850.0
560075.0,7,130,91964.0
560076.0,1,476,330703.0
560077.0,1,195,142163.0
560078.0,1,368,252099.0
560079.0,2,101,66995.0
560080.0,1,16,13658.0
560081.0,26,4,2190.0
560082.0,5,47,31115.0
560083.0,6,95,63968.0
560084.0,2,89,60597.0
560085.0,1,179,124476.0
560086.0,1,61,50357.0
560087.0,1,196,138751.0
560088.0,37,1,641.0
560089.0,12,9,4432.0
560090.0,4,34,21873.0
560091.0,2,128,88518.0
560092.0,7,76,51433.0
560093.0,4,130,89455.0
560094.0,1,101,75705.0
560095.0,1,62,45282.0
560096.0,2,44,27716.0
560097.0,1,180,118006.0
560098.0,1,124,85234.0
560099.0,3,115,80489.0
560100.0,1,413,287430.0
560102.0,1,306,229805.0
560103.0,1,253,190340.0
560104.0,5,18,12745.0
560105.0,8,50,32950.0
560107.0,27,2,992.0
560108.0,3,4,2545.0
560109.0,19,13,7412.0
560110.0,16,5,2568.0
561101.0,31,3,1584.0
561202.0,34,1,852.0
561203.0,9,20,14559.0
561205.0,17,4,2966.0
561207.0,20,3,2056.0
561208.0,37,5,4425.0
561209.0,19,3,1673.0
561228.0,33,1,771.0
562101.0,10,8,4198.0
562102.0,2,3,1928.0
562103.0,35,1,666.0
562104.0,7,2,1656.0
562105.0,26,3,3841.0
562106.0,6,32,22187.0
562107.0,7,38,29636.0
562109.0,23,6,3868.0
562110.0,6,23,14892.0
562111.0,49,5,2894.0
562112.0,39,2,986.0
562114.0,1,50,30876.0
562117.0,7,8,3966.0
562120.0,33,3,1886.0
562122.0,33,3,2143.0
562123.0,3,39,25280.0
562125.0,5,85,59330.0
562127.0,73,1,484.0
562129.0,28,3,1431.0
562130.0,17,3,2143.0
562135.0,70,2,775.0
562138.0,29,1,382.0
562149.0,20,13,10764.0
562157.0,9,16,10322.0
562159.0,33,5,3603.0
562160.0,41,3,2112.0
562162.0,15,7,4939.0
562163.0,58,1,694.0
562164.0,89,1,379.0
563101.0,8,24,12116.0
563114.0,5,5,3060.0
563115.0,8,6,4310.0
563116.0,28,1,449.0
563117.0,6,1,1125.0
563118.0,10,1,301.0
563120.0,22,4,2395.0
563121.0,83,1,459.0
563122.0,24,18,10188.0
563123.0,28,1,1125.0
563125.0,2,9,4915.0
563128.0,72,1,788.0
563130.0,15,4,2710.0
563131.0,5,6,6044.0
563135.0,9,4,2854.0
563137.0,65,1,517.0
563160.0,81,1,859.0
570001.0,15,10,6184.0
570002.0,6,14,9881.0
570003.0,15,4,3292.0
570004.0,1,12,8211.0
570006.0,19,4,2375.0
570007.0,4,12,8878.0
570008.0,2,32,20725.0
570009.0,7,23,17777.0
570010.0,2,8,3972.0
570011.0,2,15,10517.0
570012.0,26,6,4560.0
570014.0,32,3,1887.0
570015.0,17,11,7346.0
570016.0,1,24,17326.0
570017.0,4,41,27455.0
570018.0,3,9,5711.0
570019.0,18,25,16044.0
570020.0,5,17,13352.0
570021.0,32,4,2642.0
570022.0,3,29,18591.0
570023.0,2,56,46520.0
570024.0,81,1,788.0
570026.0,9,17,9956.0
570027.0,16,1,376.0
570028.0,46,7,4613.0
570029.0,49,8,5749.0
570030.0,59,4,2244.0
570032.0,76,1,499.0
570034.0,59,1,759.0
571104.0,8,2,1212.0
571105.0,1,8,4766.0
571107.0,85,1,545.0
571110.0,76,1,654.0
571111.0,2,8,5790.0
571114.0,10,2,1616.0
571115.0,60,1,399.0
571122.0,22,3,1235.0
571123.0,50,1,1072.0
571124.0,43,5,3353.0
571127.0,17,2,1296.0
571128.0,36,1,631.0
571130.0,10,3,1657.0
571187.0,60,1,399.0
571201.0,9,26,13422.0
571211.0,51,2,1230.0
571213.0,42,4,2705.0
571214.0,12,2,1167.0
571216.0,34,4,2648.0
571217.0,31,1,518.0
571218.0,24,10,6572.0
571219.0,90,1,315.0
571232.0,77,1,459.0
571234.0,3,9,5189.0
571235.0,4,2,2499.0
571236.0,15,3,1893.0
571237.0,73,3,1586.0
571247.0,64,1,399.0
571248.0,72,1,641.0
571250.0,64,1,517.0
571251.0,89,1,589.0
571252.0,87,1,365.0
571253.0,50,2,1807.0
571301.0,64,5,4976.0
571302.0,65,1,1398.0
571313.0,1,13,8529.0
571316.0,88,1,339.0
571401.0,5,26,16985.0
571402.0,43,1,1133.0
571403.0,5,2,706.0
571404.0,26,2,1296.0
571419.0,90,1,715.0
571422.0,33,3,2555.0
571426.0,26,4,3031.0
571428.0,13,5,2663.0
571429.0,60,2,970.0
571430.0,59,2,870.0
571432.0,16,1,735.0
571434.0,9,1,416.0
571438.0,47,1,471.0
571439.0,37,2,1282.0
571440.0,63,2,2112.0
571448.0,23,6,4539.0
571463.0,79,1,399.0
571477.0,21,1,735.0
571478.0,78,1,399.0
571602.0,9,2,1898.0
571606.0,39,1,1648.0
571607.0,23,2,1638.0
571617.0,48,2,1502.0
571807.0,6,1,699.0
572101.0,3,7,4570.0
572102.0,8,44,29991.0
572103.0,2,17,12581.0
572104.0,2,20,17912.0
572105.0,8,3,1391.0
572106.0,22,11,8059.0
572107.0,5,5,3730.0
572114.0,14,1,645.0
572115.0,86,2,637.0
572116.0,88,1,688.0
572117.0,63,1,399.0
572118.0,2,2,858.0
572121.0,76,2,694.0
572130.0,87,1,698.0
572132.0,57,1,534.0
572137.0,82,1,885.0
572138.0,63,1,597.0
572201.0,9,6,3832.0
572214.0,15,2,1295.0
572216.0,72,1,751.0
572218.0,87,1,627.0
572227.0,23,2,1133.0
573102.0,37,1,387.0
573103.0,7,7,5885.0
573112.0,59,2,1411.0
573115.0,34,2,1574.0
573116.0,19,2,927.0
573121.0,77,1,692.0
573125.0,65,1,599.0
573134.0,49,3,2357.0
573201.0,1,45,33259.0
573202.0,29,2,1604.0
573211.0,23,4,2931.0
573213.0,73,2,1392.0
573214.0,27,1,799.0
574101.0,23,1,292.0
574102.0,10,1,416.0
574103.0,33,2,1339.0
574104.0,2,17,10524.0
574105.0,9,6,6546.0
574106.0,39,4,4089.0
574108.0,87,2,2165.0
574110.0,22,3,1265.0
574111.0,18,3,1213.0
574114.0,72,1,442.0
574115.0,50,2,1095.0
574116.0,20,3,2657.0
574117.0,8,2,1110.0
574118.0,2,6,3923.0
574119.0,24,1,435.0
574122.0,10,4,3655.0
574141.0,67,5,3447.0
574142.0,20,7,5147.0
574143.0,76,4,2685.0
574144.0,17,4,2397.0
574145.0,13,1,380.0
574146.0,12,3,1741.0
574150.0,3,7,3941.0
574151.0,20,6,3059.0
574153.0,3,1,1163.0
574154.0,4,4,3323.0
574197.0,82,1,399.0
574199.0,5,5,2389.0
574201.0,33,7,4657.0
574202.0,16,6,5071.0
574203.0,19,5,3161.0
574210.0,21,2,857.0
574211.0,7,9,6954.0
574212.0,78,1,463.0
574216.0,27,2,846.0
574217.0,67,1,625.0
574219.0,3,6,4240.0
574220.0,82,1,299.0
574221.0,9,2,1581.0
574224.0,61,2,1183.0
574226.0,22,1,521.0
574227.0,8,15,9113.0
574229.0,21,6,3826.0
574230.0,70,1,499.0
574231.0,2,5,3258.0
574232.0,68,2,3296.0
574234.0,79,2,1188.0
574236.0,59,2,960.0
574239.0,5,8,6945.0
574240.0,21,2,791.0
574241.0,32,2,1460.0
574243.0,57,2,1979.0
574244.0,78,2,1547.0
574253.0,6,3,2561.0
574259.0,69,1,487.0
574260.0,21,3,2164.0
574265.0,10,2,1950.0
574267.0,14,1,345.0
574279.0,63,1,1149.0
574323.0,66,3,2628.0
574327.0,16,3,2170.0
575001.0,4,36,25933.0
575002.0,5,48,32108.0
575003.0,5,34,22850.0
575004.0,5,21,15434.0
575005.0,2,14,9806.0
575006.0,1,61,50383.0
575007.0,14,14,10459.0
575008.0,3,26,19982.0
575010.0,87,1,542.0
575011.0,5,1,799.0
575013.0,22,6,4191.0
575014.0,1,13,9541.0
575015.0,6,11,6852.0
575016.0,10,4,2291.0
575017.0,16,3,1843.0
575018.0,6,19,14337.0
575019.0,3,14,10577.0
575020.0,14,10,5547.0
575022.0,36,4,2905.0
575023.0,53,1,435.0
575025.0,17,3,1716.0
575026.0,18,1,1091.0
575028.0,12,6,3299.0
575029.0,62,3,1196.0
575030.0,17,6,3892.0
576101.0,1,36,24015.0
576102.0,8,10,8378.0
576103.0,47,3,3228.0
576104.0,3,44,31019.0
576105.0,2,9,6993.0
576106.0,6,4,1687.0
576107.0,9,5,2837.0
576108.0,2,3,2005.0
576111.0,2,2,1465.0
576112.0,40,2,1208.0
576113.0,57,3,1638.0
576114.0,31,3,1974.0
576115.0,51,3,1810.0
576117.0,34,4,2161.0
576120.0,25,2,1559.0
576121.0,69,1,788.0
576122.0,26,1,518.0
576124.0,40,1,675.0
576201.0,13,9,6867.0
576210.0,83,1,696.0
576212.0,22,2,885.0
576213.0,9,7,4463.0
576214.0,20,1,799.0
576215.0,51,1,338.0
576219.0,77,1,429.0
576220.0,27,3,1996.0
576221.0,49,3,2629.0
576222.0,14,1,380.0
576223.0,74,1,599.0
576225.0,41,1,346.0
576226.0,17,1,292.0
576227.0,64,1,487.0
576229.0,18,1,345.0
576230.0,89,1,969.0
576231.0,31,2,1253.0
576235.0,2,4,2377.0
576283.0,74,2,841.0
577001.0,20,2,1890.0
577002.0,6,13,7020.0
577003.0,36,2,1808.0
577004.0,9,35,25389.0
577005.0,10,12,7996.0
577006.0,8,2,1292.0
577101.0,3,27,20869.0
577102.0,14,6,5323.0
577112.0,12,3,1722.0
577113.0,64,2,1115.0
577116.0,53,1,851.0
577123.0,39,2,834.0
577124.0,16,1,654.0
577126.0,47,2,1207.0
577129.0,23,2,1710.0
577130.0,27,1,471.0
577132.0,10,6,4558.0
577134.0,14,1,1186.0
577135.0,18,1,666.0
577136.0,85,1,389.0
577139.0,21,5,2161.0
577145.0,57,1,442.0
577175.0,74,1,737.0
577181.0,86,1,481.0
577201.0,4,41,26542.0
577202.0,2,3,1497.0
577203.0,26,5,2837.0
577204.0,2,18,12676.0
577205.0,28,11,8435.0
577211.0,36,1,631.0
577213.0,44,1,721.0
577214.0,87,1,426.0
577215.0,86,1,561.0
577217.0,6,1,612.0
577219.0,42,1,736.0
577221.0,54,1,1442.0
577225.0,3,1,458.0
577226.0,68,1,442.0
577227.0,34,4,4940.0
577228.0,22,9,6031.0
577230.0,34,1,899.0
577233.0,11,1,688.0
577301.0,2,13,7822.0
577401.0,3,17,10576.0
577414.0,26,2,1234.0
577418.0,88,2,1292.0
577422.0,68,1,597.0
577423.0,59,1,353.0
577424.0,33,1,791.0
577426.0,2,3,1811.0
577427.0,40,2,1113.0
577428.0,17,3,2132.0
577432.0,53,3,1690.0
577436.0,24,2,2290.0
577501.0,7,21,14943.0
577502.0,7,1,565.0
577511.0,87,1,729.0
577519.0,59,1,724.0
577522.0,5,2,1089.0
577526.0,53,3,2040.0
577527.0,2,6,4320.0
577528.0,79,2,1983.0
577529.0,60,1,460.0
577544.0,87,1,958.0
577547.0,60,2,1253.0
577548.0,16,9,4904.0
577552.0,43,3,3106.0
577598.0,5,8,5393.0
577601.0,10,6,3759.0
580001.0,6,24,17732.0
580002.0,69,2,774.0
580003.0,23,7,3303.0
580004.0,19,9,4543.0
580005.0,53,2,2638.0
580006.0,63,1,597.0
580007.0,23,6,4121.0
580008.0,1,12,7591.0
580009.0,9,4,4519.0
580020.0,22,8,5690.0
580021.0,3,15,8466.0
580022.0,38,2,1032.0
580023.0,11,30,21146.0
580024.0,1,11,8557.0
580025.0,10,6,3512.0
580026.0,66,1,725.0
580028.0,2,5,3515.0
580029.0,33,9,5523.0
580030.0,2,22,16357.0
580031.0,4,14,10918.0
580032.0,9,8,8543.0
581103.0,66,1,376.0
581106.0,42,2,1065.0
581110.0,19,7,4736.0
581111.0,48,6,2596.0
581113.0,84,1,549.0
581115.0,2,12,7834.0
581116.0,70,1,484.0
581202.0,2,2,951.0
581204.0,57,1,353.0
581205.0,50,3,1099.0
581207.0,84,1,666.0
581301.0,2,14,9602.0
581303.0,50,4,2281.0
581304.0,7,2,647.0
581306.0,32,3,2748.0
581308.0,4,7,3738.0
581314.0,27,3,1835.0
581316.0,21,3,1304.0
581318.0,10,2,1567.0
581319.0,67,1,696.0
581320.0,22,11,7926.0
581324.0,48,1,859.0
581325.0,1,14,8891.0
581327.0,40,2,834.0
581328.0,7,1,435.0
581329.0,44,4,3985.0
581330.0,21,2,1097.0
581332.0,24,1,629.0
581334.0,1,5,3459.0
581336.0,23,2,1512.0
581341.0,77,1,725.0
581342.0,1,1,376.0
581343.0,17,8,6135.0
581348.0,82,1,845.0
581350.0,78,2,1024.0
581351.0,79,1,716.0
581352.0,25,1,999.0
581355.0,24,3,1913.0
581359.0,71,2,1792.0
581361.0,52,3,1564.0
581363.0,72,2,926.0
581365.0,33,1,301.0
581396.0,80,1,399.0
581400.0,30,5,3537.0
581401.0,4,14,10342.0
581402.0,10,8,5323.0
581411.0,19,2,1390.0
581440.0,59,1,835.0
582101.0,21,13,9912.0
582102.0,83,2,848.0
582103.0,10,3,1535.0
582114.0,11,3,1708.0
582117.0,72,1,1488.0
582120.0,25,1,471.0
582203.0,27,2,1253.0
582207.0,43,1,382.0
582208.0,73,2,870.0
583101.0,19,17,8383.0
583102.0,3,4,2919.0
583103.0,9,6,4305.0
583104.0,2,13,8805.0
583118.0,24,2,1128.0
583119.0,51,1,517.0
583120.0,60,1,353.0
583121.0,8,7,5239.0
583123.0,19,4,2734.0
583128.0,78,1,788.0
583132.0,58,1,571.0
583134.0,40,2,2126.0
583201.0,7,19,13103.0
583203.0,17,3,2112.0
583219.0,62,3,1383.0
583227.0,2,7,3763.0
583229.0,6,4,2997.0
583231.0,2,10,6520.0
583233.0,14,2,1252.0
583275.0,6,5,3246.0
583279.0,36,1,382.0
584101.0,11,28,20014.0
584102.0,13,3,1318.0
584103.0,48,4,3142.0
584104.0,65,1,597.0
584115.0,29,2,1102.0
584116.0,43,1,318.0
584122.0,83,1,744.0
584124.0,80,1,788.0
584128.0,8,6,4010.0
584170.0,87,2,1427.0
585101.0,22,12,8899.0
585102.0,3,26,18517.0
585103.0,19,10,5672.0
585104.0,57,8,5738.0
585105.0,6,8,5325.0
585106.0,21,3,1448.0
585201.0,13,2,1309.0
585202.0,22,3,1504.0
585211.0,4,4,3095.0
585215.0,86,1,683.0
585222.0,19,12,10892.0
585223.0,8,2,1117.0
585228.0,38,2,1056.0
585292.0,60,1,329.0
585302.0,12,2,1576.0
585309.0,51,1,355.0
585311.0,47,1,435.0
585313.0,34,1,631.0
585314.0,66,1,759.0
585326.0,18,2,1598.0
585327.0,39,4,2061.0
585328.0,48,2,1345.0
585329.0,45,1,771.0
585330.0,19,3,1735.0
585401.0,5,39,24960.0
585402.0,2,3,1987.0
585403.0,12,7,6083.0
585412.0,16,5,3490.0
586101.0,3,19,15474.0
586102.0,84,1,788.0
586103.0,8,10,6506.0
586104.0,84,1,899.0
586109.0,61,4,3557.0
586121.0,46,2,1334.0
586128.0,8,3,1530.0
586129.0,15,1,376.0
586130.0,47,2,948.0
586201.0,31,3,2916.0
586203.0,69,3,2516.0
586212.0,45,2,916.0
586214.0,68,2,1532.0
587101.0,13,8,4986.0
587102.0,22,4,2397.0
587103.0,14,14,8518.0
587104.0,8,1,751.0
587120.0,61,1,486.0
587122.0,20,2,1824.0
587125.0,15,3,1787.0
587201.0,4,3,2244.0
587203.0,77,1,399.0
587301.0,22,7,5351.0
587312.0,6,1,499.0
587313.0,52,4,3179.0
587315.0,20,4,2931.0
590001.0,13,28,19764.0
590003.0,11,9,5933.0
590005.0,58,2,1108.0
590006.0,3,22,14959.0
590008.0,56,2,1232.0
590009.0,35,2,1934.0
590010.0,14,15,10091.0
590016.0,1,11,6880.0
590017.0,49,2,1252.0
590018.0,51,1,771.0
590019.0,15,10,7235.0
591102.0,23,7,4973.0
591106.0,24,1,487.0
591108.0,6,10,6280.0
591109.0,57,1,562.0
591115.0,59,1,692.0
591120.0,33,1,771.0
591123.0,18,2,980.0
591124.0,10,9,7495.0
591126.0,54,3,1424.0
591201.0,11,4,2220.0
591216.0,78,1,399.0
591220.0,42,6,3070.0
591221.0,78,1,1112.0
591222.0,77,1,999.0
591229.0,34,1,471.0
591237.0,19,10,5457.0
591242.0,70,1,399.0
591254.0,15,1,645.0
591302.0,14,5,4067.0
591304.0,6,2,1105.0
591306.0,14,2,3089.0
591307.0,41,10,4903.0
591309.0,71,1,435.0
591311.0,32,1,399.0
591313.0,9,2,1299.0
591315.0,19,4,3403.0
591316.0,17,2,2068.0
591344.0,25,1,591.0
600001.0,2,41,28682.0
600002.0,3,27,15856.0
600003.0,28,8,9239.0
600004.0,1,62,43991.0
600005.0,1,46,27127.0
600006.0,8,18,11238.0
600007.0,3,22,13223.0
600008.0,7,24,17715.0
600009.0,90,1,1033.0
600010.0,1,66,44857.0
600011.0,2,53,37467.0
600012.0,4,34,22948.0
600013.0,6,27,14496.0
600014.0,1,28,17312.0
600015.0,10,42,28118.0
600016.0,4,35,22661.0
600017.0,2,74,51525.0
600018.0,1,52,32410.0
600019.0,4,25,14766.0
600020.0,2,48,33971.0
600021.0,1,51,31473.0
600023.0,1,39,24529.0
600024.0,4,64,42718.0
600025.0,37,2,1376.0
600026.0,18,28,17384.0
600027.0,70,2,1222.0
600028.0,2,83,60422.0
600029.0,9,19,12888.0
600030.0,5,13,9182.0
600031.0,2,18,10862.0
600032.0,1,32,22880.0
600033.0,1,58,38262.0
600034.0,6,33,24008.0
600035.0,15,21,12654.0
600036.0,4,21,15426.0
600037.0,2,83,55277.0
600038.0,26,3,1625.0
600039.0,2,40,31909.0
600040.0,1,121,79492.0
600041.0,3,131,81498.0
600042.0,1,126,84720.0
600043.0,4,31,20333.0
600044.0,1,108,79984.0
600045.0,1,51,33455.0
600046.0,75,1,376.0
600047.0,15,8,8540.0
600048.0,8,46,30885.0
600049.0,5,37,24957.0
600050.0,9,26,18630.0
600051.0,2,17,10152.0
600052.0,9,17,10133.0
600053.0,3,100,66859.0
600054.0,3,16,11772.0
600055.0,7,9,5759.0
600056.0,1,94,61797.0
600057.0,9,12,7996.0
600058.0,9,23,15670.0
600059.0,4,37,23514.0
600060.0,3,17,9064.0
600061.0,2,74,48101.0
600062.0,2,57,36260.0
600063.0,2,64,40212.0
600064.0,5,29,17497.0
600066.0,20,15,10541.0
600067.0,3,8,5407.0
600068.0,6,8,5201.0
600069.0,6,38,21934.0
600070.0,3,12,11396.0
600071.0,2,25,13675.0
600072.0,5,24,16051.0
600073.0,2,155,117692.0
600074.0,8,17,10668.0
600075.0,6,25,17598.0
600076.0,3,17,11183.0
600077.0,1,75,48643.0
600078.0,2,85,57002.0
600079.0,6,9,5417.0
600080.0,4,17,12861.0
600081.0,8,26,15917.0
600082.0,3,60,35129.0
600083.0,2,32,21887.0
600084.0,3,12,10730.0
600085.0,4,16,12308.0
600086.0,18,13,9489.0
600087.0,2,61,39828.0
600088.0,2,67,47411.0
600089.0,4,37,22294.0
600090.0,3,23,16894.0
600091.0,1,130,87230.0
600092.0,7,67,44884.0
600093.0,3,45,32414.0
600094.0,2,68,49007.0
600095.0,2,89,60480.0
600096.0,2,77,45834.0
600097.0,1,79,49549.0
600098.0,14,9,5004.0
600099.0,1,89,65067.0
600100.0,2,168,111290.0
600101.0,6,36,27379.0
600102.0,4,26,16539.0
600103.0,19,6,3997.0
600106.0,5,39,23067.0
600107.0,9,30,21256.0
600109.0,44,5,2573.0
600110.0,3,11,5931.0
600112.0,9,10,5517.0
600113.0,2,11,8286.0
600114.0,4,15,9076.0
600115.0,10,25,16568.0
600116.0,2,98,59484.0
600117.0,1,90,55829.0
600118.0,2,63,43074.0
600119.0,4,70,52795.0
600120.0,9,2,770.0
600122.0,1,42,25513.0
600123.0,5,10,8308.0
600124.0,8,4,2436.0
600125.0,1,78,53561.0
600126.0,2,110,69492.0
600127.0,2,33,16384.0
600128.0,3,23,12974.0
600129.0,6,13,7969.0
600130.0,1,46,38112.0
600131.0,30,2,820.0
600132.0,57,2,752.0
601101.0,29,4,2980.0
601102.0,48,1,1185.0
601201.0,1,7,3831.0
601203.0,2,6,3535.0
601204.0,18,7,3092.0
601206.0,44,1,885.0
601301.0,24,10,6016.0
602001.0,3,17,10564.0
602002.0,2,5,3956.0
602003.0,59,2,637.0
602024.0,2,28,15890.0
602026.0,6,3,1149.0
602105.0,3,25,15934.0
602106.0,28,4,2715.0
602108.0,75,1,744.0
602109.0,84,1,987.0
602117.0,61,3,1613.0
603001.0,13,16,7554.0
603002.0,1,22,13039.0
603003.0,71,2,752.0
603004.0,29,3,2096.0
603101.0,14,4,1968.0
603102.0,1,10,8190.0
603103.0,1,114,80996.0
603105.0,23,1,518.0
603108.0,84,1,666.0
603109.0,39,4,2996.0
603110.0,10,7,5286.0
603112.0,5,12,7040.0
603127.0,27,6,3249.0
603202.0,2,45,30028.0
603203.0,19,18,10735.0
603204.0,18,13,8507.0
603209.0,7,12,7467.0
603210.0,18,23,14754.0
603211.0,28,4,3060.0
603301.0,39,1,523.0
603306.0,13,3,2057.0
603308.0,76,1,377.0
603310.0,25,1,1369.0
603319.0,8,4,3175.0
604001.0,10,10,7628.0
604202.0,85,1,646.0
604303.0,18,3,4150.0
604306.0,9,1,441.0
604407.0,5,6,4088.0
604408.0,85,1,1450.0
605001.0,2,31,19122.0
605003.0,13,12,7936.0
605004.0,13,18,11939.0
605005.0,22,12,7906.0
605006.0,9,9,8043.0
605007.0,1,12,9663.0
605008.0,7,38,24403.0
605009.0,2,16,13124.0
605010.0,1,25,18091.0
605011.0,18,8,4753.0
605012.0,39,3,1959.0
605013.0,12,16,13087.0
605014.0,22,7,4159.0
605101.0,48,4,2665.0
605102.0,70,1,442.0
605103.0,35,3,1524.0
605104.0,28,3,1864.0
605105.0,23,1,1127.0
605107.0,49,4,3037.0
605108.0,19,1,376.0
605110.0,1,9,4950.0
605401.0,77,1,471.0
605602.0,33,19,16161.0
605752.0,61,1,487.0
605754.0,1,1,330.0
605757.0,32,2,1228.0
605759.0,73,1,471.0
605766.0,45,2,781.0
606001.0,28,9,3952.0
606003.0,52,1,666.0
606106.0,24,1,1473.0
606202.0,14,8,3826.0
606203.0,67,1,696.0
606207.0,65,1,442.0
606601.0,9,18,10671.0
606603.0,42,1,301.0
606604.0,9,5,5795.0
606701.0,1,3,1309.0
606751.0,22,1,1137.0
606753.0,59,1,399.0
606755.0,76,1,389.0
606801.0,2,2,593.0
606803.0,31,3,1240.0
606901.0,70,1,345.0
606903.0,58,1,999.0
606905.0,39,1,526.0
607001.0,7,11,6082.0
607002.0,39,2,1550.0
607003.0,20,3,1876.0
607006.0,21,4,2638.0
607104.0,23,1,376.0
607105.0,59,2,1106.0
607106.0,1,3,1434.0
607108.0,58,1,486.0
607201.0,50,1,641.0
607202.0,61,3,1182.0
607303.0,1,1,1137.0
607308.0,54,2,949.0
607401.0,83,1,1133.0
607402.0,24,12,6951.0
607801.0,9,3,2418.0
607802.0,41,3,1376.0
607803.0,4,11,7489.0
608001.0,13,18,11328.0
608002.0,1,7,4550.0
608301.0,76,2,926.0
608401.0,45,1,459.0
608601.0,1,2,682.0
608602.0,12,3,1325.0
609001.0,17,7,5653.0
609003.0,43,4,2193.0
609107.0,59,1,376.0
609110.0,7,7,6703.0
609202.0,68,3,3937.0
609307.0,12,3,2435.0
609313.0,60,1,435.0
609314.0,47,2,1158.0
609403.0,59,2,1333.0
609405.0,16,1,376.0
609602.0,5,15,7925.0
609603.0,29,1,641.0
609604.0,14,5,6077.0
609605.0,9,3,2197.0
609606.0,39,1,382.0
609609.0,17,5,2768.0
609701.0,22,1,318.0
609807.0,58,2,1213.0
609811.0,17,2,1077.0
610001.0,17,7,4714.0
610002.0,33,2,878.0
610005.0,61,1,744.0
610104.0,66,1,432.0
610105.0,9,5,3509.0
610107.0,21,2,929.0
610114.0,84,1,399.0
611001.0,68,4,2752.0
611002.0,80,1,487.0
611101.0,80,1,487.0
611104.0,58,1,399.0
611105.0,1,1,1672.0
611108.0,25,1,702.0
611110.0,36,3,4241.0
612001.0,2,19,10846.0
612002.0,18,2,1993.0
612103.0,76,1,376.0
612104.0,62,1,363.0
612204.0,25,3,1171.0
612302.0,67,2,733.0
612303.0,73,2,1010.0
612501.0,79,2,1005.0
612601.0,9,4,1809.0
612602.0,17,1,301.0
612603.0,7,1,776.0
612605.0,67,1,635.0
612804.0,57,2,669.0
613001.0,16,7,3717.0
613002.0,18,2,1431.0
613003.0,22,1,569.0
613004.0,24,5,3150.0
613005.0,6,10,11238.0
613006.0,14,7,5325.0
613007.0,5,16,11809.0
613009.0,29,2,2072.0
613401.0,16,12,5282.0
613402.0,62,1,449.0
613403.0,64,3,2372.0
613501.0,12,3,881.0
613704.0,61,1,791.0
614001.0,12,11,6884.0
614014.0,58,1,399.0
614015.0,73,1,458.0
614018.0,19,1,435.0
614101.0,55,2,1125.0
